song_id,title,artist,album,year_released,duration,tempo,loudness
5757,Mykel And Carli,Weezer,Weezer (Rarities Edition),2004,172.15,104.12,-6.09
5758,Mystic River,Blue Rodeo,Small Miracles,2007,251.40,121.80,-7.23
5759,Myth Takes,!!!,Myth Takes,2007,143.99,193.98,-7.90
5761,N.Y. Electric / Hunter Interlude,Aesop Rock,Bazooka Tooth,2003,310.80,87.62,-10.31
5763,Na Primeira ManhAPS,Alceu ValenASSa,Ao Vivo Em Todos Os Sentidos,1997,162.85,121.99,-9.79
5765,NaASSAPSo,Clara Nunes,Bis - Clara Nunes,1982,213.50,91.81,-12.82
5768,Nada De Ti,Eddie Palmieri,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,1973,392.86,127.75,-11.88
5770,Nadal De Luintra,BerrogA1/4etto,Cantigas De Nadal,2000,242.62,99.55,-8.77
5773,Naked,Jennifer Brown,Vera,1998,239.07,90.92,-8.25
5774,Naked Albino,Bare Jr.,Boo-Tay,1998,254.80,107.53,-7.31
5776,Naked In The Rain (Album Version),Red Hot Chili Peppers,Blood Sugar Sex Magik,1991,265.64,116.28,-10.56
5778,Naming Ceremony,Finest Dearest,Finest Dearest,2008,299.75,121.03,-7.34
5780,NanAPS,Mario Telles,Mario Telles,1962,212.14,97.34,-9.99
5782,NAPSo Adianta,Zeca Baleiro,Baladas Do Asfalto e Outros Blue Ao Vivo,2006,246.49,122.17,-15.15
5783,Narcotic,Methods Of Mayhem / Scott Kirkland,Methods Of Mayhem,1999,199.31,116.04,-3.25
5788,Nas A!guas de Amaralina,Mart'nA!lia,Mart'nA!lia em Berlim ao vivo,2006,224.37,60.09,-8.09
5789,Nashville Parthenon,Casiotone For The Painfully Alone,Etiquette,2006,175.73,141.92,-10.93
5792,Nasty Little Lonely,Alternative TV,Live 1978,1978,305.71,105.29,-13.11
5794,Native Soul,Danilo Perez,. . . Till Then,2003,197.20,159.23,-16.11
5796,Natural (2002 Digital Remaster),ARRESTED DEVELOPMENT,Classic Masters,2002,270.37,116.03,-7.25
5797,Natural High (Interlude),Ms. Dynamite,A Little Deeper,2002,56.14,112.99,-15.34
5799,Nature Boy,Rick Astley,Portrait,2005,192.10,99.99,-11.55
5800,Nature Boy,Quadro Nuevo,Luna Rossa,2002,133.98,123.01,-9.50
5801,Nature's Disappearing,John Mayall & The Bluesbreakers,Wake Up Call,2010,292.91,89.95,-9.11
5802,Naval War,Gina V. D'Orio,Sailor Songs,2004,139.91,168.63,-10.12
5807,Near My Soul,The Sonics,Fire and Ice II - The 'Lost' Tapes,1996,164.36,158.84,-9.80
5809,Near You,Floyd Cramer,Piano Masterpieces,1964,117.47,83.72,-16.44
5810,Need,Tyrone Wells,Hold On,2005,204.59,159.90,-7.16
5812,Need More Blues,Sleepy John Estes,Mississippi Delta Blues Jam In Memphis,1993,197.07,130.89,-15.16
5814,Need To Belong To Someone,The Impressions,Times Have Changed,1972,236.70,90.09,-8.67
5815,Need To Shout,Architecture In Helsinki,In Case We Die,2005,249.29,140.00,-10.41
5816,Negativ Song,Headliners,Das Album zum Film,2006,169.56,88.00,-4.97
5819,Nehi Mamma Blues,Frank Stokes,Creator Of The Memphis Blues,1995,190.93,172.35,-16.08
5821,Neir,Mau Mau,Sauta Rabel,1992,255.56,162.13,-7.92
5825,Neon Rainbow,The Box Tops,The Letter/Neon Rainbow,1967,177.40,117.38,-10.39
5826,Nerio Compra Una Contestadora,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,1998,24.35,142.45,-21.98
5827,Nervous Breakdown,Nerf Herder,American Cheese,2002,167.44,190.00,-2.89
5828,Nevada's Grace (Album Version),Atreyu,The Curse,2004,228.00,128.64,-5.51
5830,Never Again,Kelly Clarkson,Dance Vault Mixes - Never Again,2007,368.93,131.99,-7.56
5832,Never Alone,Open Hand,The Dream,1999,486.97,86.31,-7.66
5833,Never Alone,Walter Hawkins,Love Alive II,1978,468.01,129.76,-13.75
5835,Never Be Ready,Mat Kearney,City Of Black & White,2009,215.74,151.94,-6.81
5837,Never Forget Me,Bone Thugs-N-Harmony / Akon,Strength & Loyalty,2007,286.30,154.09,-6.93
5838,Never Gonna Be The Same,Danny Wilson,Bebop Moptop,1989,167.13,91.26,-11.05
5839,Never Gonna Give You Up,Rick Astley,Big Tunes - Back 2 The 80s,1987,211.70,113.36,-7.75
5840,Never Gonna Give You Up,Musical Youth,True 80's Love,1982,183.01,85.78,-8.97
5842,Never Look Back,Blue Rodeo,The Things We Left Behind,2009,199.05,148.60,-5.78
5843,Never My Love,Kathy Troccoli,Kathy Troccoli,1994,251.30,79.74,-10.85
5852,New Day Rising,VHS Or Beta,The Melting Moon,2004,334.18,131.75,-9.69
5853,New Detroit,Neon Blonde,Chandeliers In The Savannah,2005,170.71,139.56,-5.06
5854,New Friend Request (Amended Version),Gym Class Heroes,As Cruel As School Children,2006,254.51,91.97,-4.95
5857,New Meaning,Mudhoney,The Lucky Ones,2008,159.66,145.18,-6.08
5859,New Morning (Live),Nick Cave & The Bad Seeds,Live Seeds,1993,202.06,70.76,-10.32
5860,New Pin (edit),Oceansize,New Pin,2005,249.94,118.05,-8.08
5861,New Pony,Bob Dylan,Desire/Blood On The Tracks/Street Legal,1978,278.96,80.70,-5.56
5863,New Sensation,Snow Patrol,Snow Patrol Late Night Tales,2009,214.52,114.95,-14.31
5866,New York,U2,Electrical Storm,2000,343.27,125.09,-7.17
5870,Next Year,Foo Fighters,Skin And Bones,1999,274.65,173.98,-4.20
5874,Nice 'N' Easy,Charlie Rich,Feel Like Going Home: The Essential Charlie Rich,1997,184.66,119.96,-11.54
5876,Nie mehr heim,Kapelle Herrenweide,Kavalierstart,2009,270.63,96.60,-12.33
5877,Nie Wieder (Live Version),Pyranja,Nie Wieder,2006,167.55,68.86,-5.91
5878,Nie Wieder (Toktok RMX),Pyranja,Nie Wieder,2006,317.10,85.99,-12.37
5879,Niev nietch nievitch,Les Ogres De Barback,Irfan_ le hA(c)ros,1999,254.07,137.89,-6.01
5885,Night Falls (The Weight Of It),Strata,Strata Presents The End Of The World,2007,201.27,125.56,-3.89
5886,Night is the Notion,Dax Riggs,We Sing of Only Blood or Love,2007,158.51,124.41,-6.17
5887,Night Life,Charlie McCoy,HarpinA' The Blues,1991,282.54,90.81,-13.03
5888,Night of the Hunter (Static Revenger Remix),30 Seconds To Mars,Kings and Queens,2009,297.53,122.92,-5.16
5891,Night Terrors (Album Version),Static-X,Start A War,2005,189.10,120.54,-3.29
5892,Night Time,Suicide,Attempted: Live At Max's Kansas City 1980,2004,394.74,185.46,-5.54
5894,Night Time Blues,Ma Rainey,Night Shift Blues,2005,179.62,85.51,-16.36
5896,Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,Kingdom Come,1999,355.34,153.97,-9.64
5897,Nightly Cares,MAom,Nightly Cares,2004,249.05,95.58,-15.78
5899,Nina Nina,ChA(c)co Feliciano And Joe King,Ketukuba,2006,273.66,87.98,-3.87
5902,Ninja Mental,Illya Kuryaki And The Valderramas,Ninja Mental - Unplugged MTV,1996,233.98,154.03,-10.82
5903,Ninja Tattoo,Shanadoo,Welcome To Tokyo,2006,200.88,137.92,-4.59
5907,No,Hot Chip,Worried Noodles,2007,182.15,146.04,-8.21
5908,No Angel (radio/album),Milk Inc.,Supersized,2006,239.83,140.97,-6.26
5909,No Answer (Outro),Lollipop Lust Kill,My So Called Knife,2002,211.90,126.75,-16.79
5911,No Buts - No Maybes,Professor Longhair,The Very Best of Professor Longhair,1993,127.37,164.65,-7.99
5913,No Comprimise_ No Regrets,Hanoi Rocks,Another Hostile Takeover,2005,240.67,126.11,-3.76
5919,No Good In Goodbye,Jason Michael Carroll,Waitin' In The Country,2007,229.88,87.71,-3.66
5920,No Good Without You,The Birds,The Clarion Call,2001,162.66,139.81,-9.94
5921,No Hace Falta Que Lo Digas,Alejandro Lerner,Lernertres,1984,263.63,137.49,-15.18
5922,No Hay Manera,El Gran Combo De Puerto Rico,Arroz Con Habichuela,2006,271.65,192.42,-7.54
5923,No La Dejes Sola,Los Titanes,Rumba Que Te Tumba,2008,214.18,103.55,-6.45
5924,No Loafting,Junior Reid,Visa,1994,199.76,165.47,-8.14
5929,No me imagino,Fran Perea,La Chica de la habitacion de al lado,2005,194.22,180.04,-4.56
5930,No Me Llores MA!s,Sierra Maestra,A!Dundunbanza!,1994,318.56,117.77,-10.11
5932,No Mercy Remix (Cade Money Remix),The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,House of Stone,2007,239.33,179.91,-6.95
5933,No More Blues,Jimmy Wyble,Goodbye My Heart - Country,2005,181.97,80.02,-18.89
5934,No More Blues (Chega de Saudade),Eliane Elias,Fantasia,1992,326.43,95.11,-24.83
5935,No More Doggin',Otis Spann,The Biggest Thing Since Colossus,1995,180.40,63.26,-12.93
5940,No Night In Zion - Original,Count Ossie,Tales Of Mozambique,1994,235.00,137.71,-14.84
5943,No One Hears You,Agnostic Front,Another Voice,2004,98.12,199.53,-4.88
5945,No Ordinary Love (Remastered LP Version),Deftones,B-Sides & Rarities,2005,334.76,166.03,-6.89
5946,No Pienses Asi,Eddie Palmieri,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,1973,266.50,153.31,-17.89
5948,No Quieras Marcharte,Los Chichos,Adelante,1984,191.69,150.96,-10.76
5949,No Rainbow,deadboy & the Elephantmen,We Are Night Sky,2005,275.46,161.68,-10.75
5950,No Regrets,Gob,The World According To Gob,2001,153.34,133.99,-5.92
5951,No Reply (Demo),Buzzcocks,Chronology,2008,135.24,177.55,-7.32
5957,No Soy Uno MA!s,Jose Luis Perales,ColecciA3n Diamante,2008,191.22,136.48,-6.03
5960,No Such Thing As Control (Album Version),Beneath The Sky,What Demons Do To Saints,2007,275.96,84.16,-4.00
5961,No Survivors,Speedball,Maximum Speed,1998,212.22,159.70,-9.19
5962,No Sympathy For Fools,Behemoth,Zos Kia Cultus,2002,229.41,118.82,-5.12
5965,No Unexpected Guests,John Frizzell,Ghost Ship,2002,133.20,210.90,-23.69
5966,No Volveras A Mi,KALIMBA,Negroklaro,2007,208.09,133.99,-5.64
5967,No You Girls,Franz Ferdinand,No You Girls,2009,428.46,119.94,-12.69
5968,No-Satellites,She Satellites,Poison Lips,1999,149.37,185.76,-7.80
5970,No. 6 The Coombe,The Chieftains,The Chieftains 7,1977,231.16,105.54,-13.86
5973,Nobody To Blame,Deborah Coleman,Where Blue Begins,1998,230.61,140.44,-5.05
5974,Nobody's Perfect,Mike And The Mechanics,Mike & The Mechanics Hits,1988,283.25,97.88,-6.95
5975,Noche De Paz,SUMO,Obras Cumbres,1987,127.06,105.43,-5.45
5982,Noises,Taal,Mister Green,2000,17.74,219.57,-38.15
5985,Nomades Monades,Frederic Galliano,Espaces Baroques,1997,1394.76,81.98,-20.28
5986,Nomads Alive,Marco Beltrami,Flight Of The Phoenix,2004,201.61,148.56,-23.69
5988,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Aphasia,Brain Patch Error,2001,244.32,192.06,-7.47
5991,Nonfiction,The Black Crowes,Amorica,1994,256.21,163.20,-8.31
5992,Nordcore,Pyranja,Frauen & Technik,2004,225.33,178.57,-4.17
5993,Nordfjorloftet,YGGDRASIL,Herrelaus,1998,190.69,132.26,-14.64
5997,Nos plus belles annA(c)es,Miossec,FinistA(c)riens,2009,175.73,109.85,-11.56
6001,Nostradamus,Eduardo Dusek,Olhar Brasileiro,2000,160.76,111.80,-7.67
6002,Not A Kid Anymore,Marco Beltrami,Knowing,2009,115.04,113.86,-30.82
6003,Not Buried Deep Enough,The Gone Jackals,Bone To Pick,1995,229.80,135.18,-12.77
6006,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",Joe Rogan,I'm Gonna Be Dead Someday,2000,217.10,105.01,-14.03
6011,Not Today,Hotwire,The Routine,2003,200.33,141.74,-4.52
6013,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010,269.64,104.04,-5.39
6014,Nothing (Album Version),unloco,Healing,2001,163.87,126.11,-5.65
6015,Nothing But Sky [Outro] (Album Version),Jaci Velasquez,Love Out Loud,2008,62.28,104.06,-7.26
6017,Nothing In Rambling,Memphis Minnie,Memphis Minnie Vol. 5 (1940-1941),1995,166.66,112.63,-17.05
6018,Nothing Matters Anymore,Showbread,The Fear Of God,2009,252.21,164.96,-3.71
6019,Nothing To Hold Me,Jesus Jones,Doubt,1990,201.17,66.25,-13.42
6020,Nothing To Lose,Boondox,South Of Hell,2010,260.10,200.00,-5.85
6021,Nothing To You,Milk Inc.,Closer,2003,202.11,140.02,-7.60
6023,Nothing's The Same,Gary Moore,Still Got The Blues/After Hours/Blues Alive,1992,304.95,86.32,-20.50
6024,Nothing's The Same (2002 Digital Remaster),Gary Moore,After Hours,1992,306.73,86.43,-18.39
6029,November Has Come,Gorillaz,Demon Days,2005,160.97,84.14,-8.32
6030,Now And Forever,Call To Preserve,Unsinkable,2006,165.82,189.82,-4.83
6032,Now I Got A Woman,John Mayall,IN THE PALACE OF THE KING,2007,264.67,147.13,-7.61
6034,Now I'm All Over The Place_ Scoob (Album Version),Frank Caliendo,All Over The Place,2008,433.48,124.09,-13.15
6036,Now It's My Turn (Aqualite Mix),Berlin,Metro: Greatest Hits,2004,231.18,131.99,-9.42
6038,Now We Know,Sugar Minott,The Serious Reggae Album Vol 2 Prt 2,2007,193.93,163.85,-13.69
6039,Now You Know,The Real Kids,Senseless: Live At Cantone's_ 1982,1996,222.12,147.66,-8.47
6046,Nude With Boots,Melvins,Nude With Boots,2008,217.81,113.39,-7.62
6050,Numba 1 (Tide Is High),Kardinal Offishall / Keri Hilson,R&B In The Mix,2008,224.29,130.14,-3.96
6051,Number Nine (LP Version),Richard Lloyd,Alchemy,1979,172.77,159.08,-10.85
6054,Nunca Sabras,KALIMBA,Negroklaro,2007,229.15,77.72,-6.06
6055,Nuoruusmuistoja,Erkki Junkkarinen,Vuosikirja 1976 - 50 hittiA$?,2002,218.93,164.77,-14.23
6057,Nur eine Nacht mit Dir,Lara,Wahnsinn,2009,211.90,124.01,-6.26
6059,Nutty Block,Rodney O & Joe Cooley,Get Ready To Roll,1991,172.02,175.39,-9.75
6061,O Brother,Monty Are I,Wall Of People,2006,279.25,170.04,-3.70
6062,O Come All Ye Faithful,Nando Lauria,Latino Christmas,2003,210.52,106.66,-12.93
6066,O Hiroteros Ehthros Mou,Peggy Zina,To Pathos Ine Aformi,2009,200.38,96.02,-6.65
6067,O Mein Papa,Eddie Calvert,Number 1's of the 50's,2001,163.53,107.30,-11.98
6072,O.R.P.,Vulgar Pigeons,Imperialism,2004,125.99,132.14,-3.62
6073,O.T. (Skit),Cam'Ron,Purple Haze,2004,24.74,215.00,-28.60
6076,Objection (Tango),Shakira,Laundry Service,2001,224.52,179.49,-5.82
6077,Oblivious Darkness,Astarte,Quod Superius Sicut Inferius,2002,515.37,129.09,-4.69
6080,Obstacles in My Way,Walter Trout,Positively Beale Street,1997,233.25,166.41,-8.39
6081,Obvious ( LP Version ),Jane's Addiction,Ritual De Lo Habitual,1990,355.63,92.73,-7.94
6082,Occasional Rain,Terry Callier,Lifestyle2 - Acoustic Vol 2,1972,243.04,125.96,-12.06
6083,Ocean Drive,Lighthouse Family,The Very Best Of,1995,241.87,90.70,-8.03
6086,Oceans,Vex'd,Cloud Seed,2010,295.50,117.01,-11.60
6088,October,U2,October,1981,142.24,94.84,-14.05
6089,Ode To Billie Joe  (Live @ Fillmore West),King Curtis,The Platinum Collection,2007,199.21,108.16,-11.97
6093,Of Myth And Men (Album Version),Red I Flight,The Years,2008,259.29,92.44,-5.03
6097,Oh It's You,Super Cat,Don Dada,1992,229.67,167.38,-9.35
6100,Oh My God,Sticky Fingaz,Oh My God,2000,266.42,80.15,-5.95
6102,Oh No,Daniel Johnston,Retired Boxer,1984,237.69,105.64,-24.91
6104,Oh Scat Mix Up,Tim Exile,Tim Exile's Nuisance Gabbaret Lounge,2006,78.21,124.43,-3.72
6105,Oh Serena,The Distillers,The Distillers,2000,152.69,162.73,-4.05
6108,Oh! Doctor,Luis Alberto Spinetta,Fuego Gris,1994,143.62,172.33,-16.21
6111,Oi! Oi! Oi!,Cockney Rejects,Oi! The Album,1997,204.93,92.96,-6.97
6114,Ojos AsA,Shakira,Shakira MTV Unplugged,1998,409.99,87.05,-7.94
6115,Ojos Gitanos,CA3mplices,Grandes Exitos: Complicidad,1991,307.57,100.05,-5.96
6116,Ojos Negros,Olga TaA+-on,Sobrevivir,2002,254.20,120.01,-5.76
6120,Old Broom,Wailing Souls,Sly & Robbie present Taxi,1981,204.85,146.45,-9.99
6123,Old Friends,Paul Brown,The City,2005,243.90,122.62,-9.43
6124,Old Friends,Simon & Garfunkel,The Collection,1968,130.77,149.90,-23.96
6127,Old Hobo,Furry Lewis,Good Morning Judge,2003,234.79,146.57,-8.03
6128,Old Man Rocking Chair,John Williams,Dusty Porch,2004,132.65,67.46,-11.15
6129,Old Memory,Ashton Shepherd,Sounds So Good,2008,260.52,45.51,-6.86
6130,Old Shep,Red Foley,25 Country Memories,1936,192.81,38.44,-10.70
6131,Old Times Sake,Shelby Lynne,Suit Yourself,2005,290.98,121.77,-15.55
6137,Olive Oil,Happy Mondays,Squirrel And G-Man Twenty Four Hour Party People Plastic Face Carnt Smile,1987,156.68,129.28,-13.23
6138,Olivia,Shinehead,Total Reggae: Island Vibes,1999,230.71,209.65,-9.89
6143,On Bended Knee,Boyz II Men,Legacy,1994,329.27,116.47,-7.10
6144,On Efface,Julie Zenatti,Comme Vous,2004,253.00,80.08,-11.06
6146,On Independence Day,Anti-Flag,The People or The Gun,2009,171.60,152.27,-5.83
6147,On Misty Pathways,Mithotyn,King of the Distant Forest,1998,313.36,88.34,-3.94
6150,On My Own,Black Eyed Peas / Les Nubians / Mos Def,Bridging The Gap,2000,235.10,94.99,-6.62
6153,On Probation,Youves,Cardio-Vascular,2008,235.21,142.00,-7.01
6155,On The Boards,Taste,On The Boards,1970,362.03,161.53,-13.84
6156,On The Brink,Dinosaur Jr,Without A Sound,1994,194.40,145.23,-6.94
6160,On The Other Hand (Album Version),Randy Travis,Storms Of Life,1986,186.36,95.87,-10.05
6163,On The Road Again,The Sonics,Maintaining My Cool,1967,108.15,154.25,-10.17
6166,On The Wing,Owl City,Ocean Eyes,2008,301.17,115.02,-6.45
6171,Once I Had A Woman,Jimi Hendrix,Blues,1975,469.60,86.99,-13.62
6175,One Eyed Jack,Joe McBride,Texas Hold'em,2005,314.07,91.98,-10.20
6176,One Fine Day,THE CHIFFONS,Original Hits - Rock 'N' Roll,1963,129.67,88.81,-8.23
6177,One Hour Empire,Broadcast,Pendulum,2003,102.95,161.20,-7.42
6178,One I Love,Coldplay,In My Place,2002,274.42,134.03,-7.45
6182,One Love,David Rose & His Orchestra,In A Mellow Mood,2004,179.98,84.69,-16.88
6184,One Moment With You,Jackie Wilson,Reet Petite,1993,182.49,67.56,-12.01
6186,One More Chance,Bloc Party,Sellout Sessions 03,2009,166.27,127.15,-6.78
6188,One More Night,Phil Collins,Hits,1985,285.99,136.32,-11.34
6191,One Night Alone,Vixen,Vixen,1988,229.64,129.85,-12.82
6192,One Of Our Submarines,Thomas Dolby,Premium Gold Collection,1982,309.58,130.02,-8.91
6194,One of Us,Bottom Of The Hudson,Holiday Machine,2005,193.36,106.14,-7.47
6195,One Person At A Time,Jonny Lang,Turn Around,2006,182.80,111.27,-6.83
6198,One Step Forward_ Two Steps Back,John Sebastian,Welcome Back,1976,276.45,101.97,-12.98
6199,One the road (to Damnation),It Dies Today,Sirens,2006,179.41,98.38,-4.03
6202,One Woman Man,Dave Hollister,Chicago '85...The Movie,2001,271.62,91.00,-7.49
6203,One Year_ Six Months,Yellowcard,Ocean Avenue,2003,208.80,89.90,-7.06
6204,Ongoing Plague,Malefaction,Where There Is Power There Is Always Resistance,2003,139.18,137.80,-4.65
6207,Only For The Young,George Lopez,Tall_ Dark & Chicano,2009,345.23,75.47,-8.83
6208,Only Human,Usher Featuring The Nu Beginning,Back To The Beginning - Usher,2004,338.76,118.10,-11.22
6211,Only Lonely,Bon Jovi,7800 Fahrenheit,1985,302.29,120.72,-4.62
6212,Only Love,Daryl Hall & John Oates,Change Of Season,1990,276.66,118.43,-12.09
6214,Only One You,T.G. Sheppard,Devil in the bottle,2002,196.62,96.03,-14.30
6215,Only When I'm Drunk,Tha Alkaholiks,21 & Over,1993,217.36,104.46,-8.01
6216,Only You,Ayo,Live At The Olympia,2006,288.50,57.64,-11.47
6217,Only You,Nana Mouskouri,Songs For You,1997,175.12,137.48,-11.78
6219,Onni,Irwin Goodman,Cha cha cha,1978,231.47,151.00,-5.75
6222,Ooh Wee Baby,Doyle Bramhall,Is It News,2007,252.37,89.92,-7.19
6224,Oops!...I Did It Again,Britney Spears,The Singles Collection,2000,211.02,95.07,-5.21
6226,Open Arms,Gary Go,Pacha Ibiza,2009,217.86,159.16,-4.18
6227,Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,Open Up Your Mind,2002,492.30,129.99,-7.05
6228,Open your Eyes,Call To Preserve,From Isolation,2008,199.78,115.09,-2.05
6229,Openbare Weg,Mira,Openbare Weg,2006,177.82,85.62,-12.00
6232,Oprah (Album Version),Kathleen Madigan,In Other Words,2006,92.00,87.39,-12.88
6239,Orgasme Tellurique,Stille Volk,Maudat,2003,276.38,149.97,-12.69
6240,Orgofart,Descendents,Enjoy!,1986,140.67,89.50,-28.35
6242,Origins And Endings,Winds Of Plague,Decimate The Weak,2008,270.13,126.18,-3.23
6244,OrmhA$?xan,Finntroll,Ur Jordens Djup,2007,278.94,180.06,-5.73
6247,Ostravaczech,Krystof,Rubikon,2006,285.67,130.04,-10.08
6249,Other Side Of Antarctica,Vangelis,Antarctica / China,1983,416.76,162.44,-18.34
6250,Other Side of You,DJ Harry,Collision,2004,327.47,133.34,-6.15
6253,Ouachita Run (Album Version),Alvin YoungbloodA Hart,Territory,1998,159.40,195.22,-18.91
6254,OuASSa,Maysa,Maysa,2008,180.87,103.17,-10.92
6255,Our Darkest Days,Eighteen Visions,Eighteen Visions,2006,172.20,131.08,-4.81
6260,Ouragan,Oldelaf et Monsieur D,L'Album de la maturitA(c),2006,540.47,116.71,-11.95
6262,Out Deh,Gregory Isaacs,The Very Best of Gregory Isaacs Gold,2001,216.50,138.36,-10.92
6267,Out in the Streets,The Shangri-Las,Best of The Shangri-Las,1965,161.49,105.83,-11.22
6268,Out In The Woods,Leon Russell,Retrospective,1976,218.51,158.75,-14.27
6269,Out Of My Darkness,Legacy Five,Monuments,2009,189.07,90.03,-8.89
6271,Out Of The Blue,Tommy James And The Shondells,Anthology,1989,146.02,133.31,-11.69
6273,Out Of This World,Black Flag,I Can See You,1985,133.25,207.24,-13.77
6276,Outro,Through the Eyes of the Dead,Bloodlust,2005,41.48,97.80,-31.98
6277,Outro,Rakim,The 18th Letter,1997,79.93,50.06,-22.21
6280,Outro Duction,Marcus Miller,Original Album Classics,2005,52.01,78.38,-13.23
6281,Outside,Mariah Carey,BUTTERFLY,1997,286.30,109.25,-8.20
6284,Outta Control,50 Cent / Mobb Deep,The Massacre (Ecopac Reissue Explicit),2005,247.77,91.98,-5.80
6290,Over And Out [Album Version],Britny Fox,Bite Down Hard,1991,285.02,149.01,-12.16
6291,Over And Over,Heavenly,Heavenly Vs. Satan,1990,206.18,174.40,-11.43
